,SUL name,HypSizePercent,CTT,Total cost
439,BitVise.dot,65.15151515151516,H,331918
439,BitVise.dot,66.66666666666666,H,337976
439,BitVise.dot,68.18181818181817,H,343596
439,BitVise.dot,69.6969696969697,H,372598
439,BitVise.dot,71.21212121212122,H,517787
439,BitVise.dot,72.72727272727273,H,569953
439,BitVise.dot,74.24242424242425,H,571680
439,BitVise.dot,75.75757575757575,H,610681
439,BitVise.dot,77.27272727272727,H,998206
439,BitVise.dot,78.78787878787878,H,1067515
439,BitVise.dot,81.81818181818183,H,1469658
439,BitVise.dot,83.33333333333334,H,1481048
439,BitVise.dot,84.84848484848484,H,1492809
439,BitVise.dot,87.87878787878788,H,1509765
439,BitVise.dot,89.39393939393939,H,1543818
439,BitVise.dot,90.9090909090909,H,1617263
439,BitVise.dot,92.42424242424242,H,1640034
439,BitVise.dot,93.93939393939394,H,1666469
439,BitVise.dot,95.45454545454545,H,1933198
439,BitVise.dot,96.96969696969697,H,2086746
439,BitVise.dot,98.48484848484848,H,2283357
439,BitVise.dot,100.0,H,2438699
519,BitVise.dot,1.5151515151515151,SPYH,26
519,BitVise.dot,6.0606060606060606,SPYH,234
519,BitVise.dot,7.575757575757576,SPYH,809
519,BitVise.dot,9.090909090909092,SPYH,1151
519,BitVise.dot,10.606060606060606,SPYH,11110
519,BitVise.dot,19.696969696969695,SPYH,29287
519,BitVise.dot,21.21212121212121,SPYH,75349
519,BitVise.dot,25.757575757575758,SPYH,76549
519,BitVise.dot,30.303030303030305,SPYH,108499
519,BitVise.dot,37.878787878787875,SPYH,119336
519,BitVise.dot,40.909090909090914,SPYH,133181
519,BitVise.dot,42.42424242424242,SPYH,145685
519,BitVise.dot,43.93939393939394,SPYH,165461
519,BitVise.dot,48.484848484848484,SPYH,216377
519,BitVise.dot,50.0,SPYH,226324
519,BitVise.dot,51.515151515151516,SPYH,258678
519,BitVise.dot,57.57575757575758,SPYH,339884
519,BitVise.dot,59.09090909090909,SPYH,397189
519,BitVise.dot,60.60606060606061,SPYH,421553
519,BitVise.dot,62.121212121212125,SPYH,424120
519,BitVise.dot,63.63636363636363,SPYH,452221
519,BitVise.dot,66.66666666666666,SPYH,639590
519,BitVise.dot,68.18181818181817,SPYH,654081
519,BitVise.dot,71.21212121212122,SPYH,656402
519,BitVise.dot,72.72727272727273,SPYH,999780
519,BitVise.dot,74.24242424242425,SPYH,1009147
519,BitVise.dot,75.75757575757575,SPYH,1012328
519,BitVise.dot,78.78787878787878,SPYH,1071384
519,BitVise.dot,81.81818181818183,SPYH,1348531
519,BitVise.dot,84.84848484848484,SPYH,1389181
519,BitVise.dot,87.87878787878788,SPYH,1439278
519,BitVise.dot,89.39393939393939,SPYH,1536994
519,BitVise.dot,90.9090909090909,SPYH,1738855
519,BitVise.dot,92.42424242424242,SPYH,1826441
519,BitVise.dot,93.93939393939394,SPYH,1880203
519,BitVise.dot,95.45454545454545,SPYH,1956130
519,BitVise.dot,96.96969696969697,SPYH,2009037
519,BitVise.dot,98.48484848484848,SPYH,2213294
519,BitVise.dot,100.0,SPYH,2448544
641,BitVise.dot,1.5151515151515151,SPY,26
641,BitVise.dot,6.0606060606060606,SPY,234
641,BitVise.dot,7.575757575757576,SPY,584
641,BitVise.dot,9.090909090909092,SPY,13575
641,BitVise.dot,10.606060606060606,SPY,35707
641,BitVise.dot,12.121212121212121,SPY,48949
641,BitVise.dot,25.757575757575758,SPY,65263
641,BitVise.dot,27.27272727272727,SPY,102566
641,BitVise.dot,28.78787878787879,SPY,103827
641,BitVise.dot,30.303030303030305,SPY,133095
641,BitVise.dot,37.878787878787875,SPY,155370
641,BitVise.dot,39.39393939393939,SPY,184329
641,BitVise.dot,40.909090909090914,SPY,185886
641,BitVise.dot,42.42424242424242,SPY,239318
641,BitVise.dot,45.45454545454545,SPY,243901
641,BitVise.dot,46.96969696969697,SPY,281978
641,BitVise.dot,48.484848484848484,SPY,341424
641,BitVise.dot,50.0,SPY,429832
641,BitVise.dot,53.03030303030303,SPY,435136
641,BitVise.dot,54.54545454545454,SPY,501322
641,BitVise.dot,56.060606060606055,SPY,546564
641,BitVise.dot,57.57575757575758,SPY,562378
641,BitVise.dot,60.60606060606061,SPY,784938
641,BitVise.dot,62.121212121212125,SPY,1144753
641,BitVise.dot,63.63636363636363,SPY,1209330
641,BitVise.dot,65.15151515151516,SPY,1282502
641,BitVise.dot,66.66666666666666,SPY,1295177
641,BitVise.dot,68.18181818181817,SPY,1343218
641,BitVise.dot,71.21212121212122,SPY,1398752
641,BitVise.dot,74.24242424242425,SPY,1553391
641,BitVise.dot,77.27272727272727,SPY,1652362
641,BitVise.dot,78.78787878787878,SPY,1795517
641,BitVise.dot,80.3030303030303,SPY,1868419
641,BitVise.dot,83.33333333333334,SPY,1931820
641,BitVise.dot,84.84848484848484,SPY,2038978
641,BitVise.dot,86.36363636363636,SPY,2089007
641,BitVise.dot,87.87878787878788,SPY,2207200
641,BitVise.dot,90.9090909090909,SPY,2287931
641,BitVise.dot,93.93939393939394,SPY,2421472
641,BitVise.dot,95.45454545454545,SPY,2655960
641,BitVise.dot,96.96969696969697,SPY,2767527
641,BitVise.dot,98.48484848484848,SPY,3010529
641,BitVise.dot,100.0,SPY,3243598
